frame,track_id,speed_px_s,smoothed_px_s
979,6,0.0,0.0
979,8,0.0,0.0
979,37,0.0,0.0
979,47,0.0,0.0
980,1,0.0,0.0
980,3,0.0,0.0
980,6,0.0,0.0
980,8,0.0,0.0
980,37,0.0,0.0
980,47,0.0,0.0
981,1,0.0,0.0
981,3,0.0,0.0
981,6,0.0,0.0
981,8,0.0,0.0
981,37,0.0,0.0
981,47,0.0,0.0
982,1,0.0,0.0
982,3,0.0,0.0
982,6,0.0,0.0
982,8,0.0,0.0
982,37,0.0,0.0
982,47,0.0,0.0
983,1,0.0,0.0
983,3,0.0,0.0
983,6,0.0,0.0
983,8,0.0,0.0
983,37,0.0,0.0
983,47,0.0,0.0
984,1,0.0,0.0
984,3,0.0,0.0
984,6,0.0,0.0
984,8,0.0,0.0
984,37,0.0,0.0
984,47,0.0,0.0
985,1,0.0,0.0
985,3,0.0,0.0
985,6,0.0,0.0
985,8,0.0,0.0
985,37,0.0,0.0
985,47,0.0,0.0
986,1,0.0,0.0
986,3,0.0,0.0
986,6,0.0,0.0
986,8,0.0,0.0
986,37,0.0,0.0
986,47,0.0,0.0
987,1,0.0,0.0
987,3,0.0,0.0
987,6,0.0,0.0
987,8,0.0,0.0
987,37,0.0,0.0
987,47,0.0,0.0
988,1,0.0,0.0
988,3,0.0,0.0
988,6,0.0,0.0
988,8,0.0,0.0
988,37,0.0,0.0
988,47,0.0,0.0
989,1,0.0,0.0
989,3,0.0,0.0
989,6,0.0,0.0
989,8,0.0,0.0
989,37,0.0,0.0
989,47,0.0,0.0
990,1,0.0,0.0
990,3,0.0,0.0
990,6,0.0,0.0
990,8,0.0,0.0
990,37,0.0,0.0
990,47,0.0,0.0
991,1,0.0,0.0
991,3,0.0,0.0
991,6,0.0,0.0
991,8,0.0,0.0
991,37,0.0,0.0
991,47,0.0,0.0
992,1,0.0,0.0
992,3,0.0,0.0
992,6,0.0,0.0
992,8,0.0,0.0
992,37,0.0,0.0
992,47,0.0,0.0
993,1,0.0,0.0
993,3,0.0,0.0
993,6,0.0,0.0
993,8,0.0,0.0
993,37,0.0,0.0
993,47,0.0,0.0
994,1,0.0,0.0
994,3,0.0,0.0
994,6,0.0,0.0
994,8,0.0,0.0
994,37,0.0,0.0
994,47,0.0,0.0
995,1,0.0,0.0
995,3,0.0,0.0
995,6,0.0,0.0
995,8,0.0,0.0
995,37,0.0,0.0
995,47,0.0,0.0
996,1,0.0,0.0
996,3,0.0,0.0
996,6,0.0,0.0
996,8,0.0,0.0
996,37,0.0,0.0
996,47,0.0,0.0
997,1,0.0,0.0
997,3,0.0,0.0
997,6,0.0,0.0
997,8,0.0,0.0
997,37,0.0,0.0
997,47,0.0,0.0
998,1,0.0,0.0
998,3,0.0,0.0
998,6,0.0,0.0
998,8,0.0,0.0
998,37,0.0,0.0
998,47,0.0,0.0
999,1,0.0,0.0
999,3,0.0,0.0
999,6,0.0,0.0
999,8,0.0,0.0
999,37,0.0,0.0
999,47,0.0,0.0
1000,1,0.0,0.0
1000,3,0.0,0.0
1000,6,0.0,0.0
1000,8,0.0,0.0
1000,37,0.0,0.0
1000,47,0.0,0.0
1001,1,0.0,0.0
1001,3,0.0,0.0
1001,6,0.0,0.0
1001,8,0.0,0.0
1001,37,0.0,0.0
1001,47,0.0,0.0
1002,1,0.0,0.0
1002,3,0.0,0.0
1002,6,0.0,0.0
1002,8,0.0,0.0
1002,37,0.0,0.0
1002,47,0.0,0.0
1003,1,0.0,0.0
1003,3,0.0,0.0
1003,6,0.0,0.0
1003,8,0.0,0.0
1003,37,0.0,0.0
1003,47,0.0,0.0
1004,1,0.0,0.0
1004,3,0.0,0.0
1004,6,0.0,0.0
1004,8,0.0,0.0
1004,37,0.0,0.0
1004,47,0.0,0.0
1005,1,0.0,0.0
1005,3,0.0,0.0
1005,6,0.0,0.0
1005,8,0.0,0.0
1005,37,0.0,0.0
1005,47,0.0,0.0
1006,1,0.0,0.0
1006,3,0.0,0.0
1006,6,0.0,0.0
1006,8,0.0,0.0
1006,37,0.0,0.0
1006,47,0.0,0.0
1007,1,0.0,0.0
1007,3,0.0,0.0
1007,6,0.0,0.0
1007,8,0.0,0.0
1007,37,0.0,0.0
1007,47,0.0,0.0
1008,1,0.0,0.0
1008,3,0.0,0.0
1008,6,0.0,0.0
1008,8,0.0,0.0
1008,37,0.0,0.0
1008,47,0.0,0.0
1009,1,0.0,0.0
1009,3,0.0,0.0
1009,6,0.0,0.0
1009,8,0.0,0.0
1009,37,0.0,0.0
1009,47,0.0,0.0
1010,1,0.0,0.0
1010,3,0.0,0.0
1010,6,0.0,0.0
1010,8,0.0,0.0
1010,37,0.0,0.0
1010,47,0.0,0.0
1011,1,0.0,0.0
1011,3,0.0,0.0
1011,6,0.0,0.0
1011,8,0.0,0.0
1011,37,0.0,0.0
1011,47,0.0,0.0
1012,1,0.0,0.0
1012,3,0.0,0.0
1012,6,0.0,0.0
1012,8,0.0,0.0
1012,37,0.0,0.0
1012,47,0.0,0.0
1013,1,0.0,0.0
1013,3,0.0,0.0
1013,6,0.0,0.0
1013,8,0.0,0.0
1013,37,0.0,0.0
1013,47,0.0,0.0
1014,1,0.0,0.0
1014,3,0.0,0.0
1014,6,0.0,0.0
1014,8,0.0,0.0
1014,37,0.0,0.0
1014,47,0.0,0.0
1015,1,0.0,0.0
1015,3,0.0,0.0
1015,6,0.0,0.0
1015,8,0.0,0.0
1015,37,0.0,0.0
1015,47,0.0,0.0
1016,1,0.0,0.0
1016,3,0.0,0.0
1016,6,0.0,0.0
1016,8,0.0,0.0
1016,37,0.0,0.0
1016,47,0.0,0.0
1017,1,0.0,0.0
1017,3,0.0,0.0
1017,6,0.0,0.0
1017,8,0.0,0.0
1017,37,0.0,0.0
1017,47,0.0,0.0
1018,1,0.0,0.0
1018,3,0.0,0.0
1018,6,0.0,0.0
1018,8,0.0,0.0
1018,37,0.0,0.0
1018,47,0.0,0.0
1019,1,0.0,0.0
1019,3,0.0,0.0
1019,6,0.0,0.0
1019,8,0.0,0.0
1019,37,0.0,0.0
1019,47,0.0,0.0
1020,1,0.0,0.0
1020,3,30.0,6.0
1020,6,0.0,0.0
1020,8,0.0,0.0
1020,37,0.0,0.0
1020,47,0.0,0.0
1021,1,0.0,0.0
1021,3,0.0,6.0
1021,6,0.0,0.0
1021,8,0.0,0.0
1021,37,0.0,0.0
1021,47,0.0,0.0
1022,1,0.0,0.0
1022,3,0.0,6.0
1022,6,0.0,0.0
1022,8,0.0,0.0
1022,37,0.0,0.0
1022,47,0.0,0.0
1023,1,0.0,0.0
1023,3,0.0,6.0
1023,6,0.0,0.0
1023,8,0.0,0.0
1023,37,0.0,0.0
1023,47,0.0,0.0
1024,1,0.0,0.0
1024,3,0.0,6.0
1024,6,0.0,0.0
1024,8,0.0,0.0
1024,37,0.0,0.0
1024,47,0.0,0.0
1025,1,0.0,0.0
1025,3,0.0,0.0
1025,6,0.0,0.0
1025,8,0.0,0.0
1025,37,0.0,0.0
1025,47,0.0,0.0
1026,1,0.0,0.0
1026,3,0.0,0.0
1026,6,0.0,0.0
1026,8,0.0,0.0
1026,37,0.0,0.0
1026,47,0.0,0.0
1027,1,0.0,0.0
1027,3,0.0,0.0
1027,6,0.0,0.0
1027,8,0.0,0.0
1027,37,0.0,0.0
1027,47,0.0,0.0
1028,1,0.0,0.0
1028,3,0.0,0.0
1028,6,0.0,0.0
1028,8,0.0,0.0
1028,37,0.0,0.0
1028,47,0.0,0.0
1029,1,0.0,0.0
1029,3,0.0,0.0
1029,6,0.0,0.0
1029,8,0.0,0.0
1029,37,0.0,0.0
1029,47,0.0,0.0
1030,1,0.0,0.0
1030,3,0.0,0.0
1030,6,0.0,0.0
1030,8,0.0,0.0
1030,37,0.0,0.0
1030,47,0.0,0.0
1031,1,0.0,0.0
1031,3,0.0,0.0
1031,6,0.0,0.0
1031,8,0.0,0.0
1031,37,0.0,0.0
1031,47,0.0,0.0
1032,1,0.0,0.0
1032,3,0.0,0.0
1032,6,0.0,0.0
1032,8,0.0,0.0
1032,37,0.0,0.0
1032,47,0.0,0.0
1033,1,0.0,0.0
1033,3,0.0,0.0
1033,6,0.0,0.0
1033,8,0.0,0.0
1033,37,0.0,0.0
1033,47,0.0,0.0
1034,1,0.0,0.0
1034,3,0.0,0.0
1034,6,0.0,0.0
1034,8,0.0,0.0
1034,37,0.0,0.0
1034,47,0.0,0.0
1035,1,0.0,0.0
1035,3,0.0,0.0
1035,6,0.0,0.0
1035,8,0.0,0.0
1035,37,0.0,0.0
1035,47,0.0,0.0
1036,1,0.0,0.0
1036,3,0.0,0.0
1036,6,0.0,0.0
1036,8,0.0,0.0
1036,37,0.0,0.0
1036,47,0.0,0.0
1037,1,0.0,0.0
1037,3,0.0,0.0
1037,6,0.0,0.0
1037,8,0.0,0.0
1037,37,0.0,0.0
1037,47,0.0,0.0
1038,1,0.0,0.0
1038,3,0.0,0.0
1038,6,0.0,0.0
1038,8,0.0,0.0
1038,37,0.0,0.0
1038,47,0.0,0.0
1039,1,0.0,0.0
1039,3,0.0,0.0
1039,6,0.0,0.0
1039,8,0.0,0.0
1039,37,0.0,0.0
1039,47,0.0,0.0
1040,1,0.0,0.0
1040,3,0.0,0.0
1040,6,0.0,0.0
1040,8,0.0,0.0
1040,37,0.0,0.0
1040,47,0.0,0.0
1041,1,0.0,0.0
1041,3,0.0,0.0
1041,6,0.0,0.0
1041,8,0.0,0.0
1041,37,0.0,0.0
1041,47,0.0,0.0
1042,1,0.0,0.0
1042,3,0.0,0.0
1042,6,0.0,0.0
1042,8,0.0,0.0
1042,37,0.0,0.0
1042,47,0.0,0.0
1043,1,0.0,0.0
1043,3,0.0,0.0
1043,6,0.0,0.0
1043,8,0.0,0.0
1043,37,0.0,0.0
1043,47,0.0,0.0
1044,1,0.0,0.0
1044,3,0.0,0.0
1044,6,0.0,0.0
1044,8,0.0,0.0
1044,37,0.0,0.0
1044,47,0.0,0.0
1045,1,0.0,0.0
1045,3,0.0,0.0
1045,6,0.0,0.0
1045,8,0.0,0.0
1045,37,0.0,0.0
1045,47,0.0,0.0
1046,1,0.0,0.0
1046,3,0.0,0.0
1046,6,0.0,0.0
1046,8,0.0,0.0
1046,37,0.0,0.0
1046,47,0.0,0.0
1047,1,0.0,0.0
1047,3,0.0,0.0
1047,6,0.0,0.0
1047,8,0.0,0.0
1047,37,0.0,0.0
1047,47,0.0,0.0
1048,1,0.0,0.0
1048,3,0.0,0.0
1048,6,0.0,0.0
1048,8,0.0,0.0
1048,37,0.0,0.0
1048,47,0.0,0.0
1049,1,0.0,0.0
1049,3,0.0,0.0
1049,6,0.0,0.0
1049,8,0.0,0.0
1049,37,0.0,0.0
1049,47,0.0,0.0
1050,1,0.0,0.0
1050,3,0.0,0.0
1050,6,0.0,0.0
1050,8,0.0,0.0
1050,37,0.0,0.0
1050,47,0.0,0.0
1051,1,0.0,0.0
1051,3,0.0,0.0
1051,6,0.0,0.0
1051,8,0.0,0.0
1051,37,0.0,0.0
1051,47,0.0,0.0
1052,1,0.0,0.0
1052,3,0.0,0.0
1052,6,0.0,0.0
1052,8,0.0,0.0
1052,37,0.0,0.0
1052,47,0.0,0.0
1053,1,0.0,0.0
1053,3,0.0,0.0
1053,6,0.0,0.0
1053,8,0.0,0.0
1053,37,0.0,0.0
1053,47,0.0,0.0
1054,1,0.0,0.0
1054,3,0.0,0.0
1054,6,0.0,0.0
1054,8,0.0,0.0
1054,37,30.0,6.0
1054,47,0.0,0.0
1055,1,0.0,0.0
1055,3,0.0,0.0
1055,6,0.0,0.0
1055,8,0.0,0.0
1055,37,268.33,59.67
1055,47,0.0,0.0
1056,1,0.0,0.0
1056,3,0.0,0.0
1056,6,0.0,0.0
1056,8,0.0,0.0
1056,37,324.5,124.57
1056,47,0.0,0.0
1057,1,0.0,0.0
1057,3,0.0,0.0
1057,6,0.0,0.0
1057,8,0.0,0.0
1057,37,324.5,189.47
1057,47,0.0,0.0
1058,1,0.0,0.0
1058,3,0.0,0.0
1058,6,0.0,0.0
1058,8,0.0,0.0
1058,37,349.86,259.44
1058,47,0.0,0.0
1059,1,0.0,0.0
1059,3,0.0,0.0
1059,6,0.0,0.0
1059,8,0.0,0.0
1059,37,324.5,318.34
1059,47,0.0,0.0
1060,1,0.0,0.0
1060,3,0.0,0.0
1060,6,0.0,0.0
1060,8,0.0,0.0
1060,37,300.0,324.67
1060,47,0.0,0.0
1061,1,0.0,0.0
1061,3,0.0,0.0
1061,6,0.0,0.0
1061,8,0.0,0.0
1061,37,324.5,324.67
1061,47,0.0,0.0
1062,1,0.0,0.0
1062,3,0.0,0.0
1062,6,0.0,0.0
1062,8,0.0,0.0
1062,37,324.5,324.67
1062,47,0.0,0.0
1063,1,0.0,0.0
1063,3,0.0,0.0
1063,6,0.0,0.0
1063,8,0.0,0.0
1063,37,335.41,321.78
1063,47,0.0,0.0
1064,1,0.0,0.0
1064,3,0.0,0.0
1064,6,0.0,0.0
1064,8,0.0,0.0
1064,37,318.9,320.66
1064,47,0.0,0.0
1065,1,0.0,0.0
1065,3,0.0,0.0
1065,6,0.0,0.0
1065,8,0.0,0.0
1065,37,308.87,322.44
1065,47,0.0,0.0
1066,1,0.0,0.0
1066,3,0.0,0.0
1066,6,0.0,0.0
1066,8,0.0,0.0
1066,37,318.9,321.32
1066,47,0.0,0.0
1067,1,0.0,0.0
1067,3,0.0,0.0
1067,6,0.0,0.0
1067,8,0.0,0.0
1067,37,201.25,296.67
1068,1,0.0,0.0
1068,3,0.0,0.0
1068,6,228.47,45.69
1068,8,0.0,0.0
1068,37,212.13,272.01
1069,1,0.0,0.0
1069,3,0.0,0.0
1069,6,192.09,84.11
1069,8,0.0,0.0
1069,37,150.0,238.23
1070,1,0.0,0.0
1070,3,0.0,0.0
1070,6,189.74,122.06
1070,8,0.0,0.0
1070,37,210.0,218.46
1071,1,0.0,0.0
1071,3,0.0,0.0
1071,6,189.74,160.01
1071,8,0.0,0.0
1071,37,180.0,190.68
1072,1,0.0,0.0
1072,3,0.0,0.0
1072,6,134.16,186.84
1072,8,0.0,0.0
1072,37,152.97,181.02
1072,48,0.0,0.0
1073,1,0.0,0.0
1073,3,0.0,0.0
1073,6,161.55,173.46
1073,8,0.0,0.0
1073,37,152.97,169.19
1073,48,0.0,0.0
1074,1,0.0,0.0
1074,3,0.0,0.0
1074,6,201.25,175.29
1074,8,0.0,0.0
1074,37,180.0,175.19
1074,48,0.0,0.0
1075,1,0.0,0.0
1075,3,0.0,0.0
1075,6,174.93,172.33
1075,8,0.0,0.0
1075,37,180.0,169.19
1075,48,0.0,0.0
1076,1,0.0,0.0
1076,3,0.0,0.0
1076,6,161.55,166.69
1076,8,0.0,0.0
1076,37,180.0,169.19
1076,48,0.0,0.0
1077,1,0.0,0.0
1077,3,0.0,0.0
1077,6,150.0,169.86
1077,8,0.0,0.0
1077,37,150.0,168.59
1077,48,0.0,0.0
1078,1,0.0,0.0
1078,3,0.0,0.0
1078,6,134.16,164.38
1078,8,0.0,0.0
1078,37,152.97,168.59
1078,48,0.0,0.0
1079,1,0.0,0.0
1079,3,0.0,0.0
1079,6,189.74,162.08
1079,8,0.0,0.0
1079,37,150.0,162.59
1079,48,0.0,0.0
1080,1,0.0,0.0
1080,3,0.0,0.0
1080,6,174.93,162.08
1080,8,0.0,0.0
1080,37,94.87,145.57
1080,48,0.0,0.0
1081,1,0.0,0.0
1081,3,0.0,0.0
1081,6,161.55,162.08
1081,8,0.0,0.0
1081,37,90.0,127.57
1081,48,0.0,0.0
1082,1,0.0,0.0
1082,3,0.0,0.0
1082,6,174.93,167.06
1082,8,0.0,0.0
1082,37,94.87,116.54
1082,48,0.0,0.0
1082,49,0.0,0.0
1083,1,0.0,0.0
1083,3,0.0,0.0
1083,6,134.16,167.06
1083,8,0.0,0.0
1083,37,60.0,97.95
1083,48,0.0,0.0
1083,49,0.0,0.0
1084,1,0.0,0.0
1084,3,0.0,0.0
1084,6,161.55,161.43
1084,8,0.0,0.0
1084,37,120.0,91.95
1084,48,0.0,0.0
1084,49,0.0,0.0
1085,1,0.0,0.0
1085,3,0.0,0.0
1085,6,161.55,158.75
1085,8,0.0,0.0
1085,37,90.0,90.97
1085,48,0.0,0.0
1085,49,0.0,0.0
1086,1,0.0,0.0
1086,3,0.0,0.0
1086,6,150.0,156.44
1086,8,0.0,0.0
1086,37,120.0,96.97
1086,48,0.0,0.0
1086,49,0.0,0.0
1087,1,0.0,0.0
1087,3,0.0,0.0
1087,6,161.55,153.77
1087,8,0.0,0.0
1087,37,120.0,102.0
1087,48,0.0,0.0
1087,49,0.0,0.0
1088,1,0.0,0.0
1088,3,0.0,0.0
1088,6,161.55,159.24
1088,8,0.0,0.0
1088,37,60.0,102.0
1088,48,0.0,0.0
1088,49,0.0,0.0
1089,1,0.0,0.0
1089,3,0.0,0.0
1089,6,161.55,159.24
1089,8,0.0,0.0
1089,37,90.0,96.0
1089,48,0.0,0.0
1089,49,0.0,0.0
1090,1,0.0,0.0
1090,3,0.0,0.0
1090,6,150.0,156.93
1090,8,0.0,0.0
1090,37,90.0,96.0
1090,48,0.0,0.0
1090,49,0.0,0.0
1091,1,0.0,0.0
1091,3,0.0,0.0
1091,6,152.97,157.53
1091,8,0.0,0.0
1091,37,120.0,96.0
1091,48,0.0,0.0
1091,49,60.0,12.0
1092,1,0.0,0.0
1092,3,0.0,0.0
1092,6,150.0,155.22
1092,8,0.0,0.0
1092,37,90.0,90.0
1092,48,0.0,0.0
1092,49,0.0,12.0
1093,1,0.0,0.0
1093,3,0.0,0.0
1093,6,161.55,155.22
1093,8,0.0,0.0
1093,37,120.0,102.0
1093,48,0.0,0.0
1093,49,0.0,12.0
1094,1,0.0,0.0
1094,3,0.0,0.0
1094,6,134.16,149.74
1094,8,0.0,0.0
1094,37,30.0,90.0
1094,48,0.0,0.0
1094,49,30.0,18.0
1095,1,0.0,0.0
1095,3,0.0,0.0
1095,6,123.69,144.48
1095,8,0.0,0.0
1095,37,90.0,90.0
1095,48,0.0,0.0
1095,49,0.0,18.0
1096,1,0.0,0.0
1096,3,0.0,0.0
1096,6,150.0,143.88
1096,8,0.0,0.0
1096,37,120.0,90.0
1096,48,0.0,0.0
1096,49,0.0,6.0
1097,1,0.0,0.0
1097,3,0.0,0.0
1097,6,94.87,132.86
1097,8,0.0,0.0
1097,37,60.0,84.0
1097,48,0.0,0.0
1097,49,0.0,6.0
1098,1,0.0,0.0
1098,3,0.0,0.0
1098,6,84.85,117.52
1098,8,0.0,0.0
1098,37,90.0,78.0
1098,48,0.0,0.0
1098,49,0.0,6.0
1099,1,0.0,0.0
1099,3,0.0,0.0
1099,6,94.87,109.66
1099,8,0.0,0.0
1099,37,60.0,84.0
1099,48,0.0,0.0
1099,49,30.0,6.0
1100,1,0.0,0.0
1100,3,0.0,0.0
1100,6,123.69,109.66
1100,8,0.0,0.0
1100,37,94.87,84.97
1100,48,0.0,0.0
1100,49,0.0,6.0
1101,1,0.0,0.0
1101,3,0.0,0.0
1101,6,123.69,104.4
1101,8,0.0,0.0
1101,37,90.0,78.97
1101,48,0.0,0.0
1101,49,0.0,6.0
1102,1,0.0,0.0
1102,3,0.0,0.0
1102,6,134.16,112.25
1102,8,0.0,0.0
1102,37,90.0,84.97
1102,48,0.0,0.0
1103,1,0.0,0.0
1103,3,0.0,0.0
1103,6,94.87,114.26
1103,8,0.0,0.0
1103,37,60.0,78.97
1103,48,0.0,0.0
1104,1,0.0,0.0
1104,3,0.0,0.0
1104,6,626.42,220.57
1104,8,0.0,0.0
1104,37,94.87,85.95
1104,48,0.0,0.0
1105,1,0.0,0.0
1105,3,0.0,0.0
1105,6,67.08,209.25
1105,8,0.0,0.0
1105,37,94.87,85.95
1105,48,0.0,0.0
1106,1,0.0,0.0
1106,3,0.0,0.0
1106,6,0.0,184.51
1106,8,0.0,0.0
1106,37,90.0,85.95
1106,48,0.0,0.0
1107,1,0.0,0.0
1107,3,0.0,0.0
1107,6,42.43,166.16
1107,8,0.0,0.0
1107,37,30.0,73.95
1108,1,0.0,0.0
1108,3,0.0,0.0
1108,6,60.0,159.19
1108,8,0.0,0.0
1108,37,120.0,85.95
1109,1,0.0,0.0
1109,3,0.0,0.0
1109,6,42.43,42.39
1109,8,0.0,0.0
1109,37,90.0,84.97
1110,1,0.0,0.0
1110,3,0.0,0.0
1110,6,60.0,40.97
1110,8,0.0,0.0
1110,37,67.08,79.42
1111,1,30.0,6.0
1111,3,0.0,0.0
1111,6,30.0,46.97
1111,8,0.0,0.0
1111,37,60.0,73.42
1112,1,30.0,12.0
1112,3,0.0,0.0
1112,6,67.08,51.9
1112,8,0.0,0.0
1112,37,30.0,73.42
1113,1,0.0,12.0
1113,3,0.0,0.0
1113,6,30.0,45.9
1113,8,0.0,0.0
1113,37,60.0,61.42
1114,1,0.0,12.0
1114,3,0.0,0.0
1114,6,42.43,45.9
1114,8,0.0,0.0
1114,37,123.69,68.16
1115,1,0.0,12.0
1115,3,0.0,0.0
1115,6,60.0,45.9
1115,8,0.0,0.0
1115,37,90.0,72.74
1116,1,0.0,6.0
1116,3,0.0,0.0
1116,6,42.43,48.39
1116,8,0.0,0.0
1116,37,67.08,74.16
1117,1,0.0,0.0
1117,3,0.0,0.0
1117,8,0.0,0.0
1117,37,60.0,80.16
1118,1,0.0,0.0
1118,3,0.0,0.0
1118,8,0.0,0.0
1118,37,60.0,80.16
1119,1,0.0,0.0
1119,3,0.0,0.0
1119,8,0.0,0.0
1119,37,60.0,67.42
1120,1,0.0,0.0
1120,3,0.0,0.0
1120,8,0.0,0.0
1120,37,90.0,67.42
1121,1,0.0,0.0
1121,3,0.0,0.0
1121,8,0.0,0.0
1121,37,60.0,66.0
1121,50,0.0,0.0
1122,1,0.0,0.0
1122,3,0.0,0.0
1122,8,0.0,0.0
1122,37,60.0,66.0
1122,50,0.0,0.0
1123,1,0.0,0.0
1123,3,0.0,0.0
1123,8,0.0,0.0
1123,37,60.0,66.0
1123,50,0.0,0.0
1124,1,0.0,0.0
1124,3,0.0,0.0
1124,8,0.0,0.0
1124,37,60.0,66.0
1124,50,0.0,0.0
1125,1,0.0,0.0
1125,3,0.0,0.0
1125,8,0.0,0.0
1125,37,60.0,60.0
1125,50,0.0,0.0
1126,1,0.0,0.0
1126,3,0.0,0.0
1126,8,0.0,0.0
1126,37,60.0,60.0
1126,50,0.0,0.0
1126,51,0.0,0.0
1127,1,0.0,0.0
1127,3,0.0,0.0
1127,8,0.0,0.0
1127,37,60.0,60.0
1127,50,0.0,0.0
1127,51,0.0,0.0
1128,1,0.0,0.0
1128,3,0.0,0.0
1128,8,0.0,0.0
1128,37,60.0,60.0
1128,50,0.0,0.0
1128,51,0.0,0.0
1129,1,0.0,0.0
1129,3,0.0,0.0
1129,8,0.0,0.0
1129,37,60.0,60.0
1129,50,0.0,0.0
1129,51,0.0,0.0
1130,1,0.0,0.0
1130,3,0.0,0.0
1130,8,0.0,0.0
1130,37,60.0,60.0
1130,50,0.0,0.0
1130,51,0.0,0.0
1131,1,0.0,0.0
1131,3,0.0,0.0
1131,8,0.0,0.0
1131,37,60.0,60.0
1131,51,0.0,0.0
1132,1,30.0,6.0
1132,3,0.0,0.0
1132,8,0.0,0.0
1132,37,60.0,60.0
1132,51,0.0,0.0
1133,1,30.0,12.0
1133,3,0.0,0.0
1133,8,0.0,0.0
1133,37,67.08,61.42
1133,51,0.0,0.0
1134,1,0.0,12.0
1134,3,0.0,0.0
1134,8,0.0,0.0
1134,37,42.43,57.9
1134,51,0.0,0.0
1135,1,0.0,12.0
1135,3,0.0,0.0
1135,8,0.0,0.0
1135,37,67.08,59.32
1135,51,0.0,0.0
1136,1,0.0,12.0
1136,3,0.0,0.0
1136,8,0.0,0.0
1136,37,60.0,59.32
1136,52,0.0,0.0
1137,1,0.0,6.0
1137,3,0.0,0.0
1137,8,0.0,0.0
1137,37,60.0,59.32
1137,52,0.0,0.0
1138,1,0.0,0.0
1138,3,0.0,0.0
1138,8,0.0,0.0
1138,37,60.0,57.9
1138,52,0.0,0.0
1139,1,0.0,0.0
1139,3,0.0,0.0
1139,8,0.0,0.0
1139,37,30.0,55.42
1139,52,0.0,0.0
1140,1,0.0,0.0
1140,3,0.0,0.0
1140,8,0.0,0.0
1140,37,60.0,54.0
1140,52,0.0,0.0
1141,1,0.0,0.0
1141,3,0.0,0.0
1141,8,0.0,0.0
1141,37,60.0,54.0
1141,52,0.0,0.0
1142,1,0.0,0.0
1142,3,0.0,0.0
1142,8,0.0,0.0
1142,37,60.0,54.0
1142,52,0.0,0.0
1143,1,0.0,0.0
1143,3,0.0,0.0
1143,8,0.0,0.0
1143,37,30.0,48.0
1143,52,0.0,0.0
1144,1,0.0,0.0
1144,3,0.0,0.0
1144,8,0.0,0.0
1144,37,42.43,50.49
1144,52,0.0,0.0
1145,1,0.0,0.0
1145,3,0.0,0.0
1145,8,0.0,0.0
1145,37,67.08,51.9
1145,52,0.0,0.0
1146,1,0.0,0.0
1146,3,0.0,0.0
1146,8,0.0,0.0
1146,37,30.0,45.9
1147,1,0.0,0.0
1147,3,0.0,0.0
1147,8,0.0,0.0
1147,37,67.08,47.32
1148,1,0.0,0.0
1148,3,0.0,0.0
1148,8,0.0,0.0
1148,37,30.0,47.32
1149,1,0.0,0.0
1149,3,0.0,0.0
1149,8,0.0,0.0
1149,37,60.0,50.83
1150,1,0.0,0.0
1150,3,0.0,0.0
1150,8,0.0,0.0
1150,37,30.0,43.42
1151,1,0.0,0.0
1151,3,0.0,0.0
1151,8,0.0,0.0
1151,37,60.0,49.42
1152,1,0.0,0.0
1152,3,0.0,0.0
1152,8,0.0,0.0
1152,37,30.0,42.0
1153,1,0.0,0.0
1153,3,0.0,0.0
1153,8,0.0,0.0
1153,37,30.0,42.0
1154,1,0.0,0.0
1154,3,0.0,0.0
1154,8,0.0,0.0
1154,37,30.0,36.0
1155,1,0.0,0.0
1155,3,0.0,0.0
1155,8,0.0,0.0
1155,37,30.0,36.0
1156,1,0.0,0.0
1156,3,0.0,0.0
1156,8,0.0,0.0
1156,37,67.08,37.42
1157,1,0.0,0.0
1157,3,0.0,0.0
1157,8,0.0,0.0
1157,37,42.43,39.9
1158,1,0.0,0.0
1158,3,0.0,0.0
1158,8,0.0,0.0
1158,37,30.0,39.9
1158,53,0.0,0.0
1159,1,0.0,0.0
1159,3,0.0,0.0
1159,8,0.0,0.0
1159,37,0.0,33.9
1159,53,0.0,0.0
1160,1,0.0,0.0
1160,3,0.0,0.0
1160,8,0.0,0.0
1160,37,60.0,39.9
1160,53,0.0,0.0
1161,1,0.0,0.0
1161,3,0.0,0.0
1161,8,0.0,0.0
1161,37,42.43,34.97
1161,53,0.0,0.0
1162,1,0.0,0.0
1162,3,0.0,0.0
1162,8,0.0,0.0
1162,37,30.0,32.49
1162,53,0.0,0.0
1163,1,0.0,0.0
1163,3,0.0,0.0
1163,8,0.0,0.0
1163,37,30.0,32.49
1163,53,0.0,0.0
1164,1,0.0,0.0
1164,3,0.0,0.0
1164,8,0.0,0.0
1164,37,67.08,45.9
1164,53,0.0,0.0
1165,1,0.0,0.0
1165,3,0.0,0.0
1165,8,0.0,0.0
1165,37,42.43,42.39
1165,53,0.0,0.0
1166,1,0.0,0.0
1166,3,0.0,0.0
1166,8,0.0,0.0
1166,37,30.0,39.9
1166,53,0.0,0.0
1167,1,0.0,0.0
1167,3,0.0,0.0
1167,8,0.0,0.0
1167,37,0.0,33.9
1167,53,0.0,0.0
1168,1,0.0,0.0
1168,3,0.0,0.0
1168,8,0.0,0.0
1168,37,30.0,33.9
1169,1,0.0,0.0
1169,3,0.0,0.0
1169,8,0.0,0.0
1169,37,30.0,26.49
1170,1,0.0,0.0
